I0925 19:52:35.529751    3374 serve.go:43] cloudcode_cli (Sep 14 2025 18:02:58 -0700, cl:807024968 baseline:807008616)
I0925 19:52:39.146880    3374 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0925 19:52:39.146920    3374 experiments.go:283] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0925 19:52:39.146958    3374 conn_opt.go:55] jsonrpc2: --> request #4: workspace/tierConfiguration: {"userDefinedCloudaicompanionProject":true,"projectId":"cloudshell-gca"}
I0925 19:52:39.146960    3374 experiments.go:295] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0925 19:52:39.147008    3374 experiments.go:271] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0925 19:52:39.147037    3374 experiments.go:303] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0925 19:52:39.147059    3374 experiments.go:279] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0925 19:52:39.147077    3374 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0925 19:52:39.147106    3374 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 678 bytes>
I0925 19:52:39.147113    3374 experiments.go:291] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0925 19:52:39.147126    3374 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0925 19:52:39.147146    3374 experiments.go:263] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0925 19:52:39.147180    3374 experiments.go:247] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0925 19:52:39.147195    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0925 19:52:39.147207    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0925 19:52:39.147220    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0925 19:52:39.147245    3374 experiments.go:259] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0925 19:52:39.147261    3374 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0925 19:52:39.147278    3374 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0925 19:52:39.147306    3374 experiments.go:287] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0925 19:52:39.147319    3374 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0925 19:52:39.147338    3374 experiments.go:219] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0925 19:52:39.147349    3374 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 678 bytes>
I0925 19:52:39.147353    3374 experiments.go:223] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0925 19:52:39.147376    3374 experiments.go:227] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0925 19:52:39.148947    3374 tier.go:17] Received tier configuration request: {ProjectID:cloudshell-gca UserDefinedCloudaicompanionProject:true}
I0925 19:52:39.149025    3374 conn_opt.go:82] jsonrpc2: <-- request #6: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0925 19:52:39.147399    3374 experiments.go:267] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0925 19:52:39.151284    3374 experiments.go:231] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0925 19:52:39.151309    3374 experiments.go:235] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0925 19:52:39.151334    3374 experiments.go:255] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0925 19:52:39.151359    3374 experiments.go:251] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0925 19:52:39.151507    3374 configuration.go:618] Repopulating context cache from document cache
I0925 19:52:39.151546    3374 conn_opt.go:96] jsonrpc2: <-- result #2: experiments/update: null
I0925 19:52:39.151613    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value false
I0925 19:52:39.151627    3374 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0925 19:52:39.151655    3374 experiments.go:275] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0925 19:52:39.151708    3374 experiments.go:239] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0925 19:52:39.151720    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0925 19:52:39.151732    3374 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0925 19:52:39.151758    3374 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0925 19:52:39.151776    3374 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0925 19:52:39.151793    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0925 19:52:39.151854    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0925 19:52:39.151879    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value false
I0925 19:52:39.151897    3374 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0925 19:52:39.152030    3374 experiments.go:215] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0925 19:52:39.152043    3374 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0925 19:52:39.152064    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0925 19:52:39.152134    3374 workspace_context.go:320] clearing index
I0925 19:52:39.152157    3374 workspace_context.go:211] indexing workspace context for 1 folders with bm25 enabled: true
I0925 19:52:39.152198    3374 conn_opt.go:80] jsonrpc2: <-- notif: context/indexingStarted: null
I0925 19:52:39.152286    3374 experiments.go:243] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0925 19:52:39.152300    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0925 19:52:39.152310    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0925 19:52:39.152326    3374 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0925 19:52:39.152542    3374 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.nextEditEnabled with value false
I0925 19:52:39.152559    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value false
I0925 19:52:39.152783    3374 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0925 19:52:39.152815    3374 experiments.go:283] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0925 19:52:39.153054    3374 experiments.go:295] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0925 19:52:39.153290    3374 experiments.go:271] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0925 19:52:39.153320    3374 experiments.go:303] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0925 19:52:39.153338    3374 experiments.go:279] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0925 19:52:39.153450    3374 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0925 19:52:39.153482    3374 experiments.go:291] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0925 19:52:39.153598    3374 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0925 19:52:39.153621    3374 experiments.go:263] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0925 19:52:39.153648    3374 experiments.go:247] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0925 19:52:39.153771    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0925 19:52:39.153787    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0925 19:52:39.153797    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0925 19:52:39.153814    3374 experiments.go:259] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0925 19:52:39.153824    3374 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0925 19:52:39.153946    3374 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0925 19:52:39.154311    3374 experiments.go:287] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0925 19:52:39.154337    3374 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0925 19:52:39.154607    3374 experiments.go:219] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0925 19:52:39.154632    3374 experiments.go:223] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0925 19:52:39.154645    3374 experiments.go:227] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0925 19:52:39.154860    3374 experiments.go:267] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0925 19:52:39.154900    3374 experiments.go:231] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0925 19:52:39.154917    3374 experiments.go:235] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0925 19:52:39.155201    3374 experiments.go:255] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0925 19:52:39.155661    3374 experiments.go:251] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0925 19:52:39.155855    3374 conn_opt.go:96] jsonrpc2: <-- result #3: experiments/update: null
I0925 19:52:39.158229    3374 rag_cache.go:1328] For file:///home/suyashsaxena015/mcp-on-cloudrun/server.py Adding related file to cache: file:///home/suyashsaxena015/mcp-on-cloudrun/uv.lock
I0925 19:52:39.158655    3374 conn_opt.go:55] jsonrpc2: --> request #6: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0925 19:52:39.158836    3374 conn_opt.go:82] jsonrpc2: <-- request #7: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0925 19:52:39.170384    3374 conn_opt.go:55] jsonrpc2: --> request #5: agents/list: {}
I0925 19:52:39.178466    3374 conn_opt.go:55] jsonrpc2: --> request #7: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0925 19:52:39.182553    3374 conn_opt.go:82] jsonrpc2: <-- request #8: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0925 19:52:39.185511    3374 conn_opt.go:55] jsonrpc2: --> request #8: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0925 19:52:39.185731    3374 conn_opt.go:82] jsonrpc2: <-- request #9: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0925 19:52:39.190014    3374 conn_opt.go:55] jsonrpc2: --> request #9: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0925 19:52:39.190249    3374 configuration.go:213] product updateChannel will be used
I0925 19:52:39.190322    3374 configuration.go:818] language thresholds: map[]
I0925 19:52:39.190344    3374 configuration.go:756] dataFileExtensions array: [.csv .tsv .jsonl]
I0925 19:52:39.190373    3374 configuration.go:1029] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x33fce495502d StopSequences:map[] DataFilePromptLines:0}
I0925 19:52:39.190432    3374 configuration.go:1029] atlas codeGeneration llm options: {MaxTokens:512 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x33fce495504d StopSequences:map[*:[[eod] [EOF] [pre] [suf] [mid]]] DataFilePromptLines:5}
I0925 19:52:39.190485    3374 configuration.go:304] Configured settings for atlasOpts: {"Addr":"","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":0,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false,"Complete":{"MaxTokens":64,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":null,"DataFilePromptLines":0},"Generate":{"MaxTokens":512,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":{"*":["[eod]","[EOF]","[pre]","[suf]","[mid]"]},"DataFilePromptLines":5},"DataFileExtensions":[".csv",".tsv",".jsonl"]}
I0925 19:52:39.190507    3374 configuration.go:312] Configured settings for cloudCodeOpts: {"Addr":"cloudcode-pa.googleapis.com:443","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":2,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false}
I0925 19:52:39.190518    3374 configuration.go:316] Configured settings for opts: &{trace:true a2aAddr:http://localhost:35935 staticAgentServerAddress:false atlasAddr:cloudaicompanion.googleapis.com:443 cloudCodeAddr:cloudcode-pa.googleapis.com:443 cloudCodeQuotaProject: ByoidContext:false autoGen:false invokeGen:true codeCacheMaxEntries:1024 completionOpts:{debounce:550000000 suggestionSpeed:Moderate throttle:100000000 debouncedAfterFetching:true flashCompletionsEnabled:false nextEditEnabled:false minScoreThreshold:0 languageThresholds:map[] enableThresholds:true commentCompletion:false citationLengthThreshold:-1 enableRecitations:true citationLogFilePath: repeatedStringFilterThreshold:60 otherFilesGenerationLimit:20 otherFilesGenerationSizeLimit:-1 otherFilesCompletionLimit:0 multiQueryTailNSForCompletion:[] multiQueryTailNSForGeneration:[] enableSmartchoicesContextCollection:false enablePrefetching:false prefetchNextSuggestions:1 prefetchMinScoreThreshold:-9 prefetchTopSuggestions:2} contextExclusionFile:.aiexclude contextExclusionFileGitignore:true chatOpts:{contextOrdering:fsu maxFileBytes:75000 maxHistoryBytes:500000 escapeContext:false otherFilesLimit:20 otherFilesSizeLimit:-1 userSelectedFilesSizeLimit:-1} useRest:<nil> useCloudCodeAPI:true enableLocalAgent:true enableChatStreaming:true enableChatSuggestedPrompts:true enableNotebooks:false enableRAGL:false enableRAGLCompletion:false enableRAGLChat:false enableRAGLCompletionSnippets:false enableRAGLCompletionSnippetsWithPruning:false enableBM25ScoringForCompletionSnippets:false enableColocatedFilesForCompletionSnippets:false enableWorkspaceFilesForCompletionSnippets:false enableLanguageFilteringForCompletionSnippets:false languageFilteringIncludesAllFilesIfUnknown:false substringsToIdentifyTestPrompts:[test] substringsToIdentifyDocPrompts:[document comment] localCodebaseAwareness:true ragLOptions:{CoLocated:20 TokenizationAlgorithm:whitespace IncludeDocFiles:false IncludeUnitTestFiles:false MaxFileSearchDepth:1 WorkspaceFolders:[{URI:file:///home/suyashsaxena015 Name:suyashsaxena015}] RerankByLangBoost:0 TopKTestFilesToInclude:0 TopKDocFilesToInclude:0 EnableWaldFileSelection:false WaldMaxFileSearchDepth:-1 EnableBM25InChat:true EnableLocalBM25ChatInputFromCursor:false BM25InChatFromCursorMaxResults:10 BM25InChatFromInputMaxResults:10 BM25IndexMaxsizeFiles:25000 ChatBM25TokenizationAlgorithm:wald_word3 BM25InCompletionEnabled:false BM25InCompletionMaxResults:15 NumTokensAroundTheCursorForBm25Query:8 NumTokensFromSelectionForBm25Query:1000 BM25FilterByLanguageFamilyInCompletion:false BM25FilterByLanguageFamilyInChat:false}}
I0925 19:52:39.190584    3374 configuration.go:318] Configured settings for canCancelRequests: true
I0925 19:52:39.190596    3374 configuration.go:320] Configured settings for contextPromptOpts: &{Endpoint:}
I0925 19:52:39.190632    3374 conn_opt.go:82] jsonrpc2: <-- request #10: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0925 19:52:39.195199    3374 conn_opt.go:55] jsonrpc2: --> request #10: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0925 19:52:39.195521    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value false
I0925 19:52:39.195548    3374 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0925 19:52:39.195579    3374 experiments.go:275] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0925 19:52:39.195630    3374 experiments.go:239] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0925 19:52:39.195642    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0925 19:52:39.195653    3374 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0925 19:52:39.195676    3374 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0925 19:52:39.195692    3374 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0925 19:52:39.195707    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0925 19:52:39.195727    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0925 19:52:39.195737    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value false
I0925 19:52:39.195751    3374 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0925 19:52:39.195768    3374 experiments.go:215] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0925 19:52:39.195777    3374 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0925 19:52:39.195803    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0925 19:52:39.195841    3374 experiments.go:243] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0925 19:52:39.195856    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0925 19:52:39.195867    3374 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0925 19:52:39.195886    3374 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0925 19:52:39.195917    3374 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.nextEditEnabled with value false
I0925 19:52:39.195932    3374 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value false
I0925 19:52:39.195972    3374 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0925 19:52:39.196007    3374 experiments.go:283] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0925 19:52:39.196058    3374 experiments.go:295] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0925 19:52:39.196097    3374 experiments.go:271] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0925 19:52:39.197281    3374 experiments.go:303] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0925 19:52:39.197334    3374 experiments.go:279] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0925 19:52:39.197355    3374 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0925 19:52:39.197393    3374 experiments.go:291] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0925 19:52:39.197422    3374 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0925 19:52:39.198110    3374 experiments.go:263] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0925 19:52:39.198237    3374 experiments.go:247] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0925 19:52:39.198260    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0925 19:52:39.198274    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0925 19:52:39.198285    3374 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0925 19:52:39.198305    3374 experiments.go:259] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0925 19:52:39.198316    3374 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0925 19:52:39.198330    3374 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0925 19:52:39.198352    3374 experiments.go:287] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0925 19:52:39.198362    3374 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0925 19:52:39.198379    3374 experiments.go:219] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0925 19:52:39.198392    3374 experiments.go:223] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0925 19:52:39.198426    3374 experiments.go:227] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0925 19:52:39.198448    3374 experiments.go:267] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0925 19:52:39.198468    3374 experiments.go:231] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0925 19:52:39.198488    3374 experiments.go:235] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0925 19:52:39.198511    3374 experiments.go:255] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0925 19:52:39.198531    3374 experiments.go:251] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0925 19:52:39.198656    3374 configuration.go:618] Repopulating context cache from document cache
I0925 19:52:39.198698    3374 conn_opt.go:96] jsonrpc2: <-- result #4: workspace/tierConfiguration: true
I0925 19:52:39.199078    3374 cloudcode.go:86] Using Cloud Code API
I0925 19:52:39.215275    3374 conn_opt.go:55] jsonrpc2: --> request #6: service/healthcheck: {"projectID":"cloudshell-gca"}
I0925 19:52:39.223031    3374 client.go:597] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: 723f006a-2920-4699-a0ea-824eba6149e8\nPi = "},{"isSelected":true},{}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.101.2-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.50.0"},"project":"cloudshell-gca","requestId":"cloudcode-807024968-fff4e075-1b91-44ba-b5e0-0390c3660667","userContext":{}}
I0925 19:52:39.223078    3374 adapt.go:49] Adapting cache current caching token: Pi = ▶
I0925 19:52:39.223099    3374 adapt.go:50] Last caching hash: 0, current caching hash: 14117793384728023306
I0925 19:52:39.223130    3374 adapting.go:145] Compute request number: 1, key: Pi = ▶
E0925 19:52:39.476628    3374 metrics.go:196] error setting metric metadata since metric event is not set
